"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (80) -----------------"
"{'t1': 54, 't2': 55, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 5, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 5, 'rules_t2': 2}"
"{'t1': 55, 't2': 56, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 5, 'hits_t1': 5, 'rules_t1': 2, 'hits_t2': 5, 'rules_t2': 2}"
"{'t1': 56, 't2': 57, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 5, 'rules_t1': 2, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 57, 't2': 58, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 58, 't2': 59, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 59, 't2': 60, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 60, 't2': 61, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 61, 't2': 62, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 62, 't2': 63, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 63, 't2': 64, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 6}"
"{'t1': 64, 't2': 65, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 6, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 65, 't2': 66, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 66, 't2': 67, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 4, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 4, 'rules_t2': 3}"
"{'t1': 67, 't2': 68, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 68, 't2': 69, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 5, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 5, 'rules_t2': 2}"
"{'t1': 69, 't2': 70, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 4, 'hits_t1': 5, 'rules_t1': 2, 'hits_t2': 4, 'rules_t2': 3}"
