"---------------------> nnschellforall SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 53, 't2': 137, 'similar?': 0.96, 'premature_discard': 5668, 'discarded': 5821, 'used': 5038, 'hits_t1': 4814, 'rules_t1': 5886, 'hits_t2': 5038, 'rules_t2': 6128}"
"{'t1': 137, 't2': 266, 'similar?': 0.66, 'premature_discard': 1882, 'discarded': 5424, 'used': 4495, 'hits_t1': 5038, 'rules_t1': 6128, 'hits_t2': 4495, 'rules_t2': 5424}"
"{'t1': 266, 't2': 516, 'similar?': 0.53, 'premature_discard': 410, 'discarded': 4868, 'used': 5488, 'hits_t1': 4495, 'rules_t1': 5424, 'hits_t2': 5488, 'rules_t2': 4868}"
"{'t1': 516, 't2': 751, 'similar?': 0.52, 'premature_discard': 196, 'discarded': 4993, 'used': 5488, 'hits_t1': 5488, 'rules_t1': 4868, 'hits_t2': 5488, 'rules_t2': 4993}"
"{'t1': 751, 't2': 969, 'similar?': 0.52, 'premature_discard': 121, 'discarded': 5062, 'used': 5488, 'hits_t1': 5488, 'rules_t1': 4993, 'hits_t2': 5488, 'rules_t2': 5062}"
"{'t1': 969, 't2': 45, 'similar?': 0.14, 'premature_discard': 1624, 'discarded': 10816, 'used': 231, 'hits_t1': 5488, 'rules_t1': 5062, 'hits_t2': 231, 'rules_t2': 10837}"
"{'t1': 45, 't2': 907, 'similar?': 0.64, 'premature_discard': 7331, 'discarded': 11100, 'used': 0, 'hits_t1': 231, 'rules_t1': 10837, 'hits_t2': 0, 'rules_t2': 11204}"
"{'t1': 907, 't2': 46, 'similar?': 0.09, 'premature_discard': 105, 'discarded': 8497, 'used': 680, 'hits_t1': 0, 'rules_t1': 11204, 'hits_t2': 680, 'rules_t2': 8497}"
"{'t1': 46, 't2': 49, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1371, 'used': 7806, 'hits_t1': 680, 'rules_t1': 8497, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 49, 't2': 77, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1371, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 77, 't2': 98, 'similar?': 0.78, 'premature_discard': 630, 'discarded': 1696, 'used': 7481, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 7481, 'rules_t2': 1696}"
"{'t1': 98, 't2': 114, 'similar?': 0.81, 'premature_discard': 270, 'discarded': 1482, 'used': 8131, 'hits_t1': 7481, 'rules_t1': 1696, 'hits_t2': 8131, 'rules_t2': 1482}"
"{'t1': 114, 't2': 126, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 8131, 'rules_t1': 1482, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 126, 't2': 139, 'similar?': 0.85, 'premature_discard': 496, 'discarded': 1371, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 139, 't2': 142, 'similar?': 0.78, 'premature_discard': 948, 'discarded': 2002, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 7175, 'rules_t2': 2002}"
"{'t1': 142, 't2': 159, 'similar?': 0.78, 'premature_discard': 561, 'discarded': 2002, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 2002, 'hits_t2': 7175, 'rules_t2': 2002}"
"{'t1': 159, 't2': 161, 'similar?': 0.78, 'premature_discard': 561, 'discarded': 2002, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 2002, 'hits_t2': 7175, 'rules_t2': 2002}"
