"---------------------> nnschellbykclusters SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 1, 't2': 354, 'similar?': 0.23, 'premature_discard': 1851, 'discarded': 10044, 'used': 1085, 'hits_t1': 442, 'rules_t1': 10256, 'hits_t2': 1085, 'rules_t2': 10138}"
"{'t1': 354, 't2': 216, 'similar?': 0.22, 'premature_discard': 1037, 'discarded': 9306, 'used': 1218, 'hits_t1': 1085, 'rules_t1': 10138, 'hits_t2': 1218, 'rules_t2': 9306}"
"{'t1': 216, 't2': 418, 'similar?': 0.19, 'premature_discard': 169, 'discarded': 8647, 'used': 2047, 'hits_t1': 1218, 'rules_t1': 9306, 'hits_t2': 2047, 'rules_t2': 8647}"
"{'t1': 418, 't2': 877, 'similar?': 0.38, 'premature_discard': 44, 'discarded': 6595, 'used': 4089, 'hits_t1': 2047, 'rules_t1': 8647, 'hits_t2': 4089, 'rules_t2': 6595}"
"{'t1': 877, 't2': 450, 'similar?': 0.29, 'premature_discard': 2233, 'discarded': 9783, 'used': 1345, 'hits_t1': 4089, 'rules_t1': 6595, 'hits_t2': 1345, 'rules_t2': 9885}"
"{'t1': 450, 't2': 810, 'similar?': 0.36, 'premature_discard': 4351, 'discarded': 11239, 'used': 0, 'hits_t1': 1345, 'rules_t1': 9885, 'hits_t2': 0, 'rules_t2': 11270}"
"{'t1': 810, 't2': 940, 'similar?': 0.24, 'premature_discard': 2628, 'discarded': 10967, 'used': 0, 'hits_t1': 0, 'rules_t1': 11270, 'hits_t2': 0, 'rules_t2': 10967}"
"{'t1': 940, 't2': 494, 'similar?': 0.26, 'premature_discard': 3244, 'discarded': 11193, 'used': 0, 'hits_t1': 0, 'rules_t1': 10967, 'hits_t2': 0, 'rules_t2': 11244}"
"{'t1': 494, 't2': 797, 'similar?': 0.3, 'premature_discard': 3441, 'discarded': 11093, 'used': 0, 'hits_t1': 0, 'rules_t1': 11244, 'hits_t2': 0, 'rules_t2': 11093}"
"{'t1': 797, 't2': 112, 'similar?': 0.38, 'premature_discard': 3641, 'discarded': 10425, 'used': 364, 'hits_t1': 0, 'rules_t1': 11093, 'hits_t2': 364, 'rules_t2': 10425}"
"{'t1': 112, 't2': 501, 'similar?': 0.31, 'premature_discard': 21, 'discarded': 7397, 'used': 3303, 'hits_t1': 364, 'rules_t1': 10425, 'hits_t2': 3303, 'rules_t2': 7397}"
"{'t1': 501, 't2': 71, 'similar?': 0.41, 'premature_discard': 0, 'discarded': 5830, 'used': 4089, 'hits_t1': 3303, 'rules_t1': 7397, 'hits_t2': 4089, 'rules_t2': 5830}"
"{'t1': 71, 't2': 369, 'similar?': 0.15, 'premature_discard': 581, 'discarded': 9138, 'used': 1561, 'hits_t1': 4089, 'rules_t1': 5830, 'hits_t2': 1561, 'rules_t2': 9138}"
"{'t1': 369, 't2': 301, 'similar?': 0.49, 'premature_discard': 2941, 'discarded': 8306, 'used': 2720, 'hits_t1': 1561, 'rules_t1': 9138, 'hits_t2': 2720, 'rules_t2': 8419}"
"{'t1': 301, 't2': 466, 'similar?': 0.04, 'premature_discard': 414, 'discarded': 10685, 'used': 20, 'hits_t1': 2720, 'rules_t1': 8419, 'hits_t2': 20, 'rules_t2': 10685}"
"{'t1': 466, 't2': 3, 'similar?': 0.26, 'premature_discard': 2318, 'discarded': 10220, 'used': 882, 'hits_t1': 20, 'rules_t1': 10685, 'hits_t2': 882, 'rules_t2': 10483}"
"{'t1': 3, 't2': 789, 'similar?': 0.04, 'premature_discard': 277, 'discarded': 10544, 'used': 41, 'hits_t1': 882, 'rules_t1': 10483, 'hits_t2': 41, 'rules_t2': 10544}"
"{'t1': 789, 't2': 8, 'similar?': 0.09, 'premature_discard': 6, 'discarded': 9744, 'used': 987, 'hits_t1': 41, 'rules_t1': 10544, 'hits_t2': 987, 'rules_t2': 9744}"
