"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 248, 't2': 252, 'similar?': 0.73, 'premature_discard': 105, 'discarded': 2894, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 3486, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 252, 't2': 260, 'similar?': 0.84, 'premature_discard': 0, 'discarded': 1618, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 8473, 'rules_t2': 1618}"
"{'t1': 260, 't2': 266, 'similar?': 0.72, 'premature_discard': 0, 'discarded': 2744, 'used': 7175, 'hits_t1': 8473, 'rules_t1': 1618, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 266, 't2': 427, 'similar?': 0.72, 'premature_discard': 837, 'discarded': 2744, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 427, 't2': 273, 'similar?': 0.83, 'premature_discard': 0, 'discarded': 1747, 'used': 8473, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 8473, 'rules_t2': 1747}"
"{'t1': 273, 't2': 315, 'similar?': 0.69, 'premature_discard': 0, 'discarded': 3242, 'used': 7175, 'hits_t1': 8473, 'rules_t1': 1747, 'hits_t2': 7175, 'rules_t2': 3242}"
"{'t1': 315, 't2': 325, 'similar?': 0.72, 'premature_discard': 400, 'discarded': 2744, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3242, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 325, 't2': 374, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 374, 't2': 379, 'similar?': 0.85, 'premature_discard': 666, 'discarded': 1446, 'used': 8473, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 379, 't2': 426, 'similar?': 0.86, 'premature_discard': 0, 'discarded': 1523, 'used': 9177, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 9177, 'rules_t2': 1523}"
