"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (1000) -----------------"
"{'t1': 77, 't2': 78, 'similar?': 0.28, 'premature_discard': 0, 'discarded': 0, 'used': 6895, 'hits_t1': 8334, 'rules_t1': 843, 'hits_t2': 6895, 'rules_t2': 3481}"
"{'t1': 78, 't2': 79, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 0, 'used': 8449, 'hits_t1': 6895, 'rules_t1': 3481, 'hits_t2': 8449, 'rules_t2': 2250}"
"{'t1': 79, 't2': 80, 'similar?': 0.21, 'premature_discard': 0, 'discarded': 0, 'used': 9761, 'hits_t1': 8449, 'rules_t1': 2250, 'hits_t2': 9761, 'rules_t2': 158}"
"{'t1': 80, 't2': 81, 'similar?': 0.81, 'premature_discard': 0, 'discarded': 0, 'used': 9643, 'hits_t1': 9761, 'rules_t1': 158, 'hits_t2': 9643, 'rules_t2': 791}"
"{'t1': 81, 't2': 82, 'similar?': 0.67, 'premature_discard': 0, 'discarded': 0, 'used': 9171, 'hits_t1': 9643, 'rules_t1': 791, 'hits_t2': 9171, 'rules_t2': 1529}"
"{'t1': 82, 't2': 83, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 0, 'used': 8287, 'hits_t1': 9171, 'rules_t1': 1529, 'hits_t2': 8287, 'rules_t2': 2267}"
"{'t1': 83, 't2': 84, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 5342, 'hits_t1': 8287, 'rules_t1': 2267, 'hits_t2': 5342, 'rules_t2': 4514}"
"{'t1': 84, 't2': 85, 'similar?': 0.19, 'premature_discard': 0, 'discarded': 0, 'used': 7826, 'hits_t1': 5342, 'rules_t1': 4514, 'hits_t2': 7826, 'rules_t2': 2855}"
"{'t1': 85, 't2': 86, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 8546, 'hits_t1': 7826, 'rules_t1': 2855, 'hits_t2': 8546, 'rules_t2': 2683}"
"{'t1': 86, 't2': 87, 'similar?': 0.3, 'premature_discard': 0, 'discarded': 0, 'used': 7982, 'hits_t1': 8546, 'rules_t1': 2683, 'hits_t2': 7982, 'rules_t2': 3211}"
"{'t1': 87, 't2': 88, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 0, 'used': 8323, 'hits_t1': 7982, 'rules_t1': 3211, 'hits_t2': 8323, 'rules_t2': 1108}"
"{'t1': 88, 't2': 89, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 0, 'used': 8542, 'hits_t1': 8323, 'rules_t1': 1108, 'hits_t2': 8542, 'rules_t2': 1813}"
"{'t1': 89, 't2': 90, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 0, 'used': 7410, 'hits_t1': 8542, 'rules_t1': 1813, 'hits_t2': 7410, 'rules_t2': 2443}"
"{'t1': 90, 't2': 91, 'similar?': 0.24, 'premature_discard': 0, 'discarded': 0, 'used': 6532, 'hits_t1': 7410, 'rules_t1': 2443, 'hits_t2': 6532, 'rules_t2': 3149}"
"{'t1': 91, 't2': 92, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 0, 'used': 8473, 'hits_t1': 6532, 'rules_t1': 3149, 'hits_t2': 8473, 'rules_t2': 2077}"
"{'t1': 92, 't2': 93, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 0, 'used': 6807, 'hits_t1': 8473, 'rules_t1': 2077, 'hits_t2': 6807, 'rules_t2': 3339}"
"{'t1': 93, 't2': 94, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 8406, 'hits_t1': 6807, 'rules_t1': 3339, 'hits_t2': 8406, 'rules_t2': 2031}"
"{'t1': 94, 't2': 95, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 6445, 'hits_t1': 8406, 'rules_t1': 2031, 'hits_t2': 6445, 'rules_t2': 4718}"
"{'t1': 95, 't2': 96, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 0, 'used': 9442, 'hits_t1': 6445, 'rules_t1': 4718, 'hits_t2': 9442, 'rules_t2': 1637}"
