"---------------------> nnschellforall SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 154, 't2': 254, 'similar?': 0.49, 'premature_discard': 4924, 'discarded': 10079, 'used': 993, 'hits_t1': 3276, 'rules_t1': 6673, 'hits_t2': 993, 'rules_t2': 10293}"
"{'t1': 254, 't2': 738, 'similar?': 0.77, 'premature_discard': 8267, 'discarded': 11010, 'used': 0, 'hits_t1': 993, 'rules_t1': 10293, 'hits_t2': 0, 'rules_t2': 11010}"
"{'t1': 738, 't2': 171, 'similar?': 0.58, 'premature_discard': 6724, 'discarded': 11101, 'used': 0, 'hits_t1': 0, 'rules_t1': 11010, 'hits_t2': 0, 'rules_t2': 11350}"
"{'t1': 171, 't2': 355, 'similar?': 0.44, 'premature_discard': 5255, 'discarded': 11325, 'used': 0, 'hits_t1': 0, 'rules_t1': 11350, 'hits_t2': 0, 'rules_t2': 11325}"
"{'t1': 355, 't2': 288, 'similar?': 0.53, 'premature_discard': 6257, 'discarded': 11323, 'used': 0, 'hits_t1': 0, 'rules_t1': 11325, 'hits_t2': 0, 'rules_t2': 11323}"
"{'t1': 288, 't2': 306, 'similar?': 0.33, 'premature_discard': 3878, 'discarded': 11224, 'used': 0, 'hits_t1': 0, 'rules_t1': 11323, 'hits_t2': 0, 'rules_t2': 11224}"
"{'t1': 306, 't2': 144, 'similar?': 0.4, 'premature_discard': 4811, 'discarded': 11260, 'used': 0, 'hits_t1': 0, 'rules_t1': 11224, 'hits_t2': 0, 'rules_t2': 11351}"
"{'t1': 144, 't2': 977, 'similar?': 0.51, 'premature_discard': 4339, 'discarded': 9779, 'used': 921, 'hits_t1': 0, 'rules_t1': 11351, 'hits_t2': 921, 'rules_t2': 9779}"
"{'t1': 977, 't2': 392, 'similar?': 0.33, 'premature_discard': 902, 'discarded': 8073, 'used': 2897, 'hits_t1': 921, 'rules_t1': 9779, 'hits_t2': 2897, 'rules_t2': 8101}"
"{'t1': 392, 't2': 313, 'similar?': 0.41, 'premature_discard': 4707, 'discarded': 11065, 'used': 0, 'hits_t1': 2897, 'rules_t1': 8101, 'hits_t2': 0, 'rules_t2': 11142}"
"{'t1': 313, 't2': 149, 'similar?': 0.53, 'premature_discard': 6258, 'discarded': 11213, 'used': 0, 'hits_t1': 0, 'rules_t1': 11142, 'hits_t2': 0, 'rules_t2': 11319}"
"{'t1': 149, 't2': 429, 'similar?': 0.53, 'premature_discard': 6238, 'discarded': 11299, 'used': 0, 'hits_t1': 0, 'rules_t1': 11319, 'hits_t2': 0, 'rules_t2': 11299}"
"{'t1': 429, 't2': 128, 'similar?': 0.44, 'premature_discard': 329, 'discarded': 6238, 'used': 4060, 'hits_t1': 0, 'rules_t1': 11299, 'hits_t2': 4060, 'rules_t2': 6238}"
"{'t1': 128, 't2': 948, 'similar?': 0.63, 'premature_discard': 0, 'discarded': 3849, 'used': 6579, 'hits_t1': 4060, 'rules_t1': 6238, 'hits_t2': 6579, 'rules_t2': 3849}"
"{'t1': 948, 't2': 42, 'similar?': 0.43, 'premature_discard': 133, 'discarded': 6117, 'used': 4525, 'hits_t1': 6579, 'rules_t1': 3849, 'hits_t2': 4525, 'rules_t2': 6117}"
"{'t1': 42, 't2': 295, 'similar?': 0.53, 'premature_discard': 0, 'discarded': 4887, 'used': 5488, 'hits_t1': 4525, 'rules_t1': 6117, 'hits_t2': 5488, 'rules_t2': 4887}"
"{'t1': 295, 't2': 460, 'similar?': 0.47, 'premature_discard': 86, 'discarded': 5072, 'used': 4525, 'hits_t1': 5488, 'rules_t1': 4887, 'hits_t2': 4525, 'rules_t2': 5072}"
"{'t1': 460, 't2': 519, 'similar?': 0.45, 'premature_discard': 2468, 'discarded': 7354, 'used': 3661, 'hits_t1': 4525, 'rules_t1': 5072, 'hits_t2': 3661, 'rules_t2': 7391}"
"{'t1': 519, 't2': 531, 'similar?': 0.71, 'premature_discard': 7794, 'discarded': 10953, 'used': 0, 'hits_t1': 3661, 'rules_t1': 7391, 'hits_t2': 0, 'rules_t2': 10953}"
"{'t1': 531, 't2': 331, 'similar?': 0.54, 'premature_discard': 6182, 'discarded': 11051, 'used': 0, 'hits_t1': 0, 'rules_t1': 10953, 'hits_t2': 0, 'rules_t2': 11107}"
"{'t1': 331, 't2': 320, 'similar?': 0.46, 'premature_discard': 4970, 'discarded': 10917, 'used': 0, 'hits_t1': 0, 'rules_t1': 11107, 'hits_t2': 0, 'rules_t2': 10917}"
"{'t1': 320, 't2': 52, 'similar?': 0.67, 'premature_discard': 2541, 'discarded': 6101, 'used': 4599, 'hits_t1': 0, 'rules_t1': 10917, 'hits_t2': 4599, 'rules_t2': 6101}"
"{'t1': 52, 't2': 70, 'similar?': 0.73, 'premature_discard': 0, 'discarded': 2894, 'used': 7806, 'hits_t1': 4599, 'rules_t1': 6101, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 70, 't2': 185, 'similar?': 0.8, 'premature_discard': 5870, 'discarded': 7546, 'used': 3380, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 3380, 'rules_t2': 8051}"
"{'t1': 185, 't2': 191, 'similar?': 0.73, 'premature_discard': 6095, 'discarded': 9363, 'used': 1260, 'hits_t1': 3380, 'rules_t1': 8051, 'hits_t2': 1260, 'rules_t2': 9363}"
"{'t1': 191, 't2': 236, 'similar?': 0.53, 'premature_discard': 3942, 'discarded': 8778, 'used': 2243, 'hits_t1': 1260, 'rules_t1': 9363, 'hits_t2': 2243, 'rules_t2': 9049}"
"{'t1': 236, 't2': 245, 'similar?': 0.71, 'premature_discard': 7626, 'discarded': 11000, 'used': 0, 'hits_t1': 2243, 'rules_t1': 9049, 'hits_t2': 0, 'rules_t2': 11000}"
"{'t1': 245, 't2': 250, 'similar?': 0.7, 'premature_discard': 7893, 'discarded': 11035, 'used': 0, 'hits_t1': 0, 'rules_t1': 11000, 'hits_t2': 0, 'rules_t2': 11078}"
"{'t1': 250, 't2': 244, 'similar?': 0.67, 'premature_discard': 5381, 'discarded': 9040, 'used': 1660, 'hits_t1': 0, 'rules_t1': 11078, 'hits_t2': 1660, 'rules_t2': 9040}"
"{'t1': 244, 't2': 321, 'similar?': 0.54, 'premature_discard': 3792, 'discarded': 8585, 'used': 2376, 'hits_t1': 1660, 'rules_t1': 9040, 'hits_t2': 2376, 'rules_t2': 8730}"
"{'t1': 321, 't2': 332, 'similar?': 0.68, 'premature_discard': 7935, 'discarded': 11142, 'used': 0, 'hits_t1': 2376, 'rules_t1': 8730, 'hits_t2': 0, 'rules_t2': 11446}"
"{'t1': 332, 't2': 341, 'similar?': 0.72, 'premature_discard': 7422, 'discarded': 10911, 'used': 0, 'hits_t1': 0, 'rules_t1': 11446, 'hits_t2': 0, 'rules_t2': 10911}"
"{'t1': 341, 't2': 389, 'similar?': 0.48, 'premature_discard': 5676, 'discarded': 11073, 'used': 0, 'hits_t1': 0, 'rules_t1': 10911, 'hits_t2': 0, 'rules_t2': 11427}"
"{'t1': 389, 't2': 399, 'similar?': 0.49, 'premature_discard': 5495, 'discarded': 11229, 'used': 0, 'hits_t1': 0, 'rules_t1': 11427, 'hits_t2': 0, 'rules_t2': 11229}"
"{'t1': 399, 't2': 444, 'similar?': 0.54, 'premature_discard': 6110, 'discarded': 11191, 'used': 0, 'hits_t1': 0, 'rules_t1': 11229, 'hits_t2': 0, 'rules_t2': 11191}"
"{'t1': 444, 't2': 435, 'similar?': 0.54, 'premature_discard': 6060, 'discarded': 11113, 'used': 0, 'hits_t1': 0, 'rules_t1': 11191, 'hits_t2': 0, 'rules_t2': 11113}"
"{'t1': 435, 't2': 327, 'similar?': 0.51, 'premature_discard': 4523, 'discarded': 9884, 'used': 816, 'hits_t1': 0, 'rules_t1': 11113, 'hits_t2': 816, 'rules_t2': 9884}"
