"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 75, 't2': 76, 'similar?': 0.15, 'premature_discard': 525, 'discarded': 8920, 'used': 1561, 'hits_t1': 1561, 'rules_t1': 8621, 'hits_t2': 1561, 'rules_t2': 8920}"
"{'t1': 76, 't2': 77, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 7827, 'used': 1350, 'hits_t1': 1561, 'rules_t1': 8920, 'hits_t2': 1350, 'rules_t2': 7827}"
"{'t1': 77, 't2': 78, 'similar?': 0.28, 'premature_discard': 0, 'discarded': 7425, 'used': 2951, 'hits_t1': 1350, 'rules_t1': 7827, 'hits_t2': 2951, 'rules_t2': 7425}"
"{'t1': 78, 't2': 79, 'similar?': 0.05, 'premature_discard': 338, 'discarded': 10453, 'used': 246, 'hits_t1': 2951, 'rules_t1': 7425, 'hits_t2': 246, 'rules_t2': 10453}"
"{'t1': 79, 't2': 80, 'similar?': 0.21, 'premature_discard': 75, 'discarded': 7872, 'used': 2047, 'hits_t1': 246, 'rules_t1': 10453, 'hits_t2': 2047, 'rules_t2': 7872}"
"{'t1': 80, 't2': 81, 'similar?': 0.81, 'premature_discard': 0, 'discarded': 1961, 'used': 8473, 'hits_t1': 2047, 'rules_t1': 7872, 'hits_t2': 8473, 'rules_t2': 1961}"
"{'t1': 81, 't2': 82, 'similar?': 0.67, 'premature_discard': 3315, 'discarded': 6840, 'used': 3860, 'hits_t1': 8473, 'rules_t1': 1961, 'hits_t2': 3860, 'rules_t2': 6840}"
"{'t1': 82, 't2': 83, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 9567, 'used': 987, 'hits_t1': 3860, 'rules_t1': 6840, 'hits_t2': 987, 'rules_t2': 9567}"
"{'t1': 83, 't2': 84, 'similar?': 0.12, 'premature_discard': 21, 'discarded': 8697, 'used': 1159, 'hits_t1': 987, 'rules_t1': 9567, 'hits_t2': 1159, 'rules_t2': 8697}"
"{'t1': 84, 't2': 85, 'similar?': 0.19, 'premature_discard': 64, 'discarded': 8634, 'used': 2047, 'hits_t1': 1159, 'rules_t1': 8697, 'hits_t2': 2047, 'rules_t2': 8634}"
"{'t1': 85, 't2': 86, 'similar?': 0.12, 'premature_discard': 1015, 'discarded': 10482, 'used': 690, 'hits_t1': 2047, 'rules_t1': 8634, 'hits_t2': 690, 'rules_t2': 10539}"
"{'t1': 86, 't2': 87, 'similar?': 0.3, 'premature_discard': 3565, 'discarded': 11193, 'used': 0, 'hits_t1': 690, 'rules_t1': 10539, 'hits_t2': 0, 'rules_t2': 11193}"
"{'t1': 87, 't2': 88, 'similar?': 0.06, 'premature_discard': 91, 'discarded': 8976, 'used': 455, 'hits_t1': 0, 'rules_t1': 11193, 'hits_t2': 455, 'rules_t2': 8976}"
"{'t1': 88, 't2': 89, 'similar?': 0.32, 'premature_discard': 504, 'discarded': 7052, 'used': 3303, 'hits_t1': 455, 'rules_t1': 8976, 'hits_t2': 3303, 'rules_t2': 7052}"
"{'t1': 89, 't2': 90, 'similar?': 0.06, 'premature_discard': 80, 'discarded': 9278, 'used': 575, 'hits_t1': 3303, 'rules_t1': 7052, 'hits_t2': 575, 'rules_t2': 9278}"
